tweet id,cleaned_text,topic_num,topic_num_forced,topic_num_prob,topic_num_distr,topic_num_c_tf_idf,topic_num_embeddings
1199473579026288640,con una de mis personas favoritas en ,23,23,23,23,23,23
1421144514832523264,nuestras picadasveganas volvieron el finde pasado hicimos parrillada y fue un xito ahora es el turno de la picada con opcin de productosparrilleros todovegano en ,5,5,5,5,5,5
1203429258686648320,cerramos un dia genial comenzando el ultimo tema del disco debut de en ,-1,24,51,24,24,17
1093618367980699650,todos en el gigante de del en ,-1,48,1,48,48,1
1578111191091937281,se solidarizan mujeres biencon mujeres iranes ah pero cuando hay una lucha feminista en son las mismas que critican no me representan son fminazis no a las protestas miren como dejan las calles ninguna lucha se gan en las calles mis derechos me los gane yo ,36,36,36,36,36,36
1529992899336626176,el pbi de qued lejos de es ms cercano a y dudo que aramco tenga un valor de mercado tan bajo,-1,44,13,44,44,13
1490910171953971201,alguna ms varatita topper sonder ,6,6,6,6,6,6
1214695727097688064,inmenso honor y alegra por recibir maana en a nuestro presidente de la nacin te esperamos con los brazos abiertos querido compaero,-1,0,3,0,0,3
1188764292838907905,hoya la tarde retomo ediciones y por la maana estar con la ciruga de mi mascota en ,-1,32,16,32,32,32
1252895501961367552,si el drama es que si te confundis un dengue y le das eso se muere y puede pasar como la mdica en que falleci tenia y covid 19 como haces ,-1,33,38,33,33,38
1457721104714407940,a buscar al tizi en ,1,1,1,1,1,1
1149873746993434626,un local de ropa de realiz esta publicacin en su pgina de facebook no ser mucho un poquito exigentes los muchachos ,27,27,27,27,27,27
1382178715099033606,sintate a ver el da mira que gusto da ver el rayo justo donde empieza la avenida el flaco spinetta en ,20,20,20,20,20,20
1457721458369699840,con la fuerza de todo podemos hacer una pica y meter dos diputados el domingo acompaanos con tu voto queentremechi epicarn,0,0,0,0,0,0
1405025967907672066,y empez la decadencia,-1,23,1,23,23,10
1203691035710427136,juliana awada la mejor primera dama de la historia adentro y afuera ac y en el exterior en y en la sonriendo y emocionada,-1,1,23,1,1,36
1578710701803450369,humor arquitectnico de sbado en provincia de,-1,51,46,51,33,6
1107657556640436230, acaba de convertirse en tt ocupando la posicin en ms en trndnl,37,37,37,37,37,37
1500493490358132737,lleg a ocurrir espontneamente en el fenmeno de la duda en la construccin de la letra n as parece en esta casa de,-1,7,1,7,7,1
1583387241199509504,en y mataron a balazos a un joven de aos identificado como marcos cardozo sucedi anoche a unos metros de donde detuvieron a chucky ros y a menos de donde golpearon a un sexagenario para robar en su casa investiga el fiscal estanislao giavedoni,34,34,34,34,34,34
1147927944335110144,ya me quiero ir a,16,16,16,16,16,16
1107035843062099970,recien en ,-1,2,6,2,2,1
1167608624929107968,la vecina d abajo esta viendo la telenovela esa del conventillo al palo y literal q se escucha la surez hablando como pelotuda desde kilmetros,-1,1,1,1,1,1
1538885495891050498,en un acto solemne por el da de la bandera he visto el mvil ms irrespetuoso en aos de la tv ,-1,48,48,48,48,48
1148722771712729093,en general ,-1,49,1,49,49,1
1478534589224210439,que la lluvia llegue a la es devastador ver lo que est pasandodeseo que llegue pronto agua para que apague las llamas que arrasan varios puntos del pas necesitamoslluvia cuidemoselplaneta,15,15,15,15,15,15
1132800687086145536,i m at villa devoto in,-1,9,46,9,9,9
1203429405193846785,y viene a a instalarse nunca un premio nobel ,1,1,1,1,1,1
1115253472163713027,ella en ,23,23,23,23,23,23
1081338601391181829,uno desde gracias poeta ,-1,3,3,3,3,47
1595160218635501568,los tres goles anulados a me parecieron muy turbios profesionales que venan invictos partidos seguidos de golpe ante un equipo de inferior condicin tres goles anulados raro rarsimo turbio,2,2,2,2,2,2
1206937341526446081,las callecitas de tienen ese qu se yo viste parece que en el resto del pas tambin horribles saludos,7,7,7,7,7,7
1183221499143974915,los amo fuerte y para siempre en de julio ,3,3,3,3,3,3
1129949920058839041,estoy de vuelta maquillaje inspirado en tattibueno la mejor de lejos makeup cutcrease maquillaje en ,-1,27,27,27,27,27
1093618027336294407,mi pap cay de sorpresa a visitarme a se vino desde no le puedo explicar mi felicidad lo necesitaba tanto ,-1,3,16,3,3,3
1589782977055072256,tambin celebro que estemos quienes no lo naturalizamos y exponemos el dolor que produce leer el discurso del odio mujeres niunamenos igualdad ,36,36,36,36,36,36
1394998248713203717,esto solo pasa en la provincia de tierra del gobernador kicillof,-1,0,1,0,0,31
1269617056900677632,a est muchacho moreno cmo lo dejaron afuera de la repartija de la torta ahora es opositor estos peronchos no cambian ms lacras impresentables como la mayora de la poltica,-1,10,1,10,0,1
1223701862513364995, este urgente se prende fuego en plena peatonal mar del plata local de ropa deportiva e y,40,40,40,40,40,40
1377966936131317764,acaba de publicar un video en,30,30,30,30,30,30
1107657625381072896,vamos con las cambias juan alberto chofer de remis capital y ,-1,46,1,46,46,1
1228252360696307712,no me quiero volver a en la chotsima vida ,-1,16,16,16,3,16
1200539522875809792,viernes travel en ,-1,25,20,25,25,29
1432795862342701063,coronavirus en confirmaron muertes y contagios en las ltimas horas,12,12,12,12,12,12
1254532484605382656,llegando al da del aislamiento en ,-1,17,1,17,17,7
1263105902640418819,hace tu pedido x la web en de,-1,39,13,39,39,13
1269514698988404736,acaba de publicar una foto en tv pblica ,8,8,8,8,8,8
1349053689667997702, la defensora del pueblo aclar que las farmacias no son formadoras de precios adems solicit la implementacin de programas federales de acceso a los medicamentos medicamentos inflacin ceprofar neahoy gt le la nota,-1,14,14,14,14,14
1113674007860142080,lolla lounge lollapalooza lollaar buenuca buenosaires live,24,24,24,24,24,24
1537414069778534400,la esposa dra alejandra nieto con aos de haberse recibido sin antiguedad en el ejercio del mismo y pretende ser jueza penal en lo que se dice una perlita que el propio concejo de la magistratura de sfe se cree que por decoro no quiere mostrar la corrupcion mata,18,18,18,18,18,18
1305158900459675648,y este virus le vino como anillo al dedo ningn pais democratico del mundo utilizo esta pandemia para someter a sus habitantes y hacer impune todo su accionar solo,38,38,38,38,38,38
1554220133115199489,la paulina la municipalidad contina los trabajos de cuneteo con carga directa y perfilados de calles internas del barrio en ,7,7,7,7,7,7
1279573200964288514,la gozadera en ,-1,-1,1,-1,-1,6
1558261084854931456,cerca de ,-1,21,1,21,21,1
1084913921679654913,parece q le encantabailar cuando hay muertos lo mismo hizo cuando se mataban en y ella bailabla con oria casan lo q pasa es q esa sra solo le importallay solo ella y los idiotas creen q tendra un gesto de humaidad hizo de todo para echarle muerto a macri,23,23,23,23,23,23
1179974801944911872,omg justin broke it as usual i love your voice how you sing i really loved the new song i love you from justin bieber is back jb5 what s next 10000hours,-1,3,17,3,32,24
1590299584806662145,amigo dale que hoy juega river y el finde nos fuimoss para,-1,2,16,2,2,1
1582442419538522113,va a competir en juegos counter strike mobile legends y efootball y cmo se juega hay un triangular en todos los juegos excepto en cs que se juega desde semifinales,2,2,2,2,2,2
1203690728129466368,viva la playa en la mejor,21,21,21,21,21,21
1476523019975618561,los incendios se intensificarn si no cambia el tiempo en as lo aseguraron desde este martes hubo focos de incendio en y al norte de la ciudad ,40,40,40,40,40,40
1200539756595167232,cerrando el ao de manera increble esto va para m familia que siempre esta y amigos es la recompensa de todo el esfuerzo diario vamos verde en ,-1,23,3,23,23,23
1542836092151422976,pero quien son allpedofernandez esa es la de hoy una de mierda con vos y compaa ,-1,1,1,1,1,1
1252895621859676160, luch por el agua y gan se quedaron todos hasta la madrugada y lograron un desempate con por un mundial de provincias cmo dijo candela berbel te amo realmente maravilloso aguante de los mendocinos hs y por minutos el desempate,2,2,2,2,2,2
1305098417778065413,chabs positivos hisopados en estudio recuperados internados fallecidos total estamos entre las poblaciones con ms casos de siendo la comuna con mayor nmero de contagiados y fallecidos de las de la provincia y mil habitantes,33,33,33,33,33,33
1293979128694267904,beechcraft b 45 mentor luciendo nueva pintura luego de un gran trabajo en conjunto entre fadea y la fuerza area ,-1,44,25,44,44,22
1270801797813276672,pajarito con todas tu fuerza ,1,1,1,1,1,1
1308184443006324736,solcito en la mejor,-1,22,1,22,22,1
1203690877518004224,hacemos una picadita crakers integrales con semillas queso untable de girasol mouse de palta en ,5,5,5,5,5,5
1108057559095758853,no es una locura hay inconsistencias evidentes pasajes a y o tenan millas pernoctar en tres hoteles diferentes en hs pasaportes varios truchos hay que profundizar no son inmigrantes hay otra historia ,-1,13,46,13,13,13
1300581427910594561,18aos mis18 grabadopersonalizado grabadolaser brindemos recuerdos champagne valentinalsina en ,-1,20,3,20,20,3
1553822318526431233,no es ningn microbio es el ms grande del interior de la provincia de,-1,27,1,27,27,1
1081338577064157185, en osvaldo magnasco rios ,-1,14,20,14,14,21
1205652374452346880,egresados tcnicos en refrigeracin ventilacin calefaccin y aire acondicionado e t n libertad en aire acondicionado y refrigeracin escuela tcnica libertad,-1,19,46,19,19,50
1082240262317981696,en si no es complicado no es,1,1,1,1,1,1
1121868561482440705,departamento de samo del visito el hospital pte pern de juntosesmejor,14,14,14,14,14,14
1500493659258695684,buen da carlis ya en mi por feliz domingo en paz,17,17,17,17,17,17
1554220159597953025,una de las grandes mujeres polticas de la su lucha por la reforma de la ley de matrimonio civil es uno de sus valiosos aportes ,36,36,36,36,36,36
1097293443854938113,en clavero ,6,6,6,6,6,6
1406692326437707788,acabou de publicar uma foto em,8,8,8,8,8,8
1168728515736481793,disco ,24,24,24,24,24,24
1373770241885548544,acaba de publicar una foto en en pleno centro la ciudad,8,8,8,8,8,8
1432796027820650497,mira es as ac en se genera puestos de trabajo pblicos del estado para asegurar votos del gobierno de turno entonces est lleno de ministerios y cosas as llenas de oquis as les decimos entonces est lleno de gente al pedo sin estudios que molesta ,0,0,0,0,0,0
1168728682447474688,mientras tanto en ,1,1,1,1,1,1
1174516239772868609,estudiantina2019col24 en esperanza ,-1,17,51,17,17,51
1249413207183069185,paseando a perri en de,32,32,32,32,32,32
1175470741942415360,feliz primavera cipolletti hugofritz_pro youtube,30,30,30,30,30,30
1589782854955053057,en un solo da en un rinconcito de un mismo partido villa celina entradera con tipos a los tiros en medio de la calle un camionero borracho mata a una nia de aos a media hora de ah matan a un joven 18 en un asalto te preocupan unas cuantas compu ,34,34,34,34,34,34
1081338603505094656,todos en ,1,1,1,1,1,1
1300581585264103424,tanti auguri di buon compleanno a lisandro ezequiel lpez che compie anni oggi icijogja inter interclub lisandrolpez lisandro villa constitucin ,-1,6,24,6,9,9
1333930419117547523,seriedat en ,1,1,1,1,1,1
1431588286477316105,sobre la mesa que trabajo hay cualquier cosa huevos una bolsa con mandarinas y bananas y hasta un prncipe en ,5,5,5,5,5,5
1230081826607259650,te extraar pero no lloremos pronto nos vamos a ver de nuevo gracias totales ,-1,1,23,1,3,3
1432796191973126160,imaginate que es la mejor opcin como sern los otros prefiero el loco ya nos cansaron los ladrones pas de camiones,-1,0,34,0,0,1
1288631612356395010,ecocidio las quemas en las islas de aturden a los animales hoy se conoci el video en donde unos puesteros matan a palazos a un puma persegudio por perros ,-1,30,34,30,30,34
1588930959080030209,just posted a photo de los ,8,8,8,8,8,8
1474456186703466501,acaba de publicar una foto en cruz,8,8,8,8,8,8
1410599928582139912,hot lo festejamos as club en ,-1,2,17,2,2,2
1299368056897110016,casualidad noooooo misin kumplida reformajudicial covid19 gobiernodecientificos,-1,33,48,33,33,9
1262382583532437504,mis amig hoy vivan un bello dia dios los colme con su amor su paz y sus bendiciones disfruten de un mgico dia amemos buenosdiasatodos buenlunes en ,3,3,3,3,3,3
1108057989326368768, camisas mangas cortas pantaln jogger en ,-1,49,27,49,49,27
1527074811943469057,el invita a la charla con el diputado nacional florencio randazzo que se realizar en la sede social de la calle el da jueves a partir de las 17 00 hs en la tradicional mesa redonda con comerciantes hablar sobre temas de actualidad lamatanza,4,4,4,4,4,4
1082243371056418817,depois de anos e meio estou de volta galeriaspacifico frias vero verano vacaciones vacations tripphoto tripphotography americadosul,25,25,25,25,25,25
1107657570095951872,no vive en y adems sta es la renovacin jajaja,1,1,1,1,1,1
1484326855675052038,dinner coast hommestyle en ,5,5,5,5,5,5
1148722988289798145,desfile de julio en,-1,51,51,51,51,48
1324015932923150336,el ,6,6,6,6,6,6
1439256178161291270,regina pacini quintero murio el de septiembre de en fue una soprano lrica ligera primera dama y benefactora portuguesa de madre espaola y padre italiano que se cas con el poltico argentino marcelo t de alvear de la ucr ,9,9,9,9,9,9
1332573582690570240,los diarios de,-1,7,47,7,7,6
1132800932096430081,que lindo tatuaje en ,-1,20,27,20,20,8
1258689156458393601,vamos todava ,1,1,1,1,1,1
1362543076300963842,ac en tenemos paradores para ciudadanos en situacion de calle en invierno aparte caritas que es una organizacin de la iglesia catlica les lleva comida caliente para los que no quieren ir al ,-1,11,14,11,11,7
1498289125782429699,acaba de publicar una foto en ramos meja ,8,8,8,8,8,8
1148722737285914630,estoy serio porque recin me despierto y hace frio pero ya llegue en ,15,15,15,15,15,15
1245836690595426309,batmanreturns en cuarentena en centro ,-1,46,1,46,46,6
1254532215259701248,que raro hablando en sastre ,1,1,1,1,1,1
1592264407169785857,dos eventos de oferta acadmica europea totalmente sobrepasada y colapsada por jvenes expo estudiar en en el hotel nh collection y la feria estudiar en en el club espaol pero los jvenes no quieren irse del pas te dicen,19,19,19,19,19,19
1183221578760445952,repost get_repost hoy se cumplen aos del lanzamiento de salasactivewear happybirthday salasactivewear cristysolis en,3,3,3,3,3,3
1533182085946556417,es ahora si no cundo construyamos una patria para tods con propuestas concretas queremos una vida digna en una ms inclusiva y democrtica ,-1,10,36,10,0,0
1415819841064275968,das sin escuchar ni leer lo que pasa en lo valen,1,1,1,1,1,1
1362543279091376129,clara sabes que pasa en no pasa nada nunca x que no hay justicia no existe no juzgan no trabajan todo se demora y como ya todos saben la justicia lenta es injusticia ,18,18,18,18,18,18
1503546881116413958,que poco les dur la resilienciaquiero creer que les dio vergenza tantas pelotudeces naaaa stos no conocen la vergenza a pocos das de su creacin juan manzur dio de baja la unidad de resiliencia,-1,0,28,0,0,1
1429138587019264000,finaliz el simposio internacional avances de urologia presencial y virtual con gran participacin del servicio de urologa del hospital italiano de,14,14,14,14,14,14
1533182071224541188,mira lo que me hace comprar igual es el libro ms barato en un pas con inflacin galopante como la ojal no nos salga caro a los colombianos,47,47,47,47,47,47
1107657474256109568,there aren t many older buildings in in fact the city itself is a bit less charming than i had imagined lots of not very attractive mid to late century buildings but the,-1,46,20,46,46,20
1219057776141438976,antes que lleguen autoridades nacionales en el contexto del plan contra el la funcionaria de gustavo senz coloca bajo un manto de confidencialidad los datos en el rea de por las muertes infantiles va,-1,12,41,12,12,18
1233480874466910216,hace instantes en entre y robo a una joyera cnnradiorosario fm895,1,1,1,1,1,1
1449883903095943171,y te da la cara para hablar desde la izquierda sos el gobierno del ajuste estalino rancio en existe el frente de izquierda unidad y somos ejemplo en el mundo por defender la independencia de clase y un programa por el gobierno de los trabajadores ,0,0,0,0,0,0
1384853073701519360, asumi como nuevo dt de,-1,2,1,2,2,16
1429138546305163272,sigan hablando de las fotos nosotres hablamos de proyectos que pongan la de pie yovotoalfdt lavidaquequeremos yomevacuno,-1,50,1,50,50,1
1112935079234371584,las malvinas argentinas en la el de abril de cada ao se conmemora el da del veterano y de los cados en la guerra de malvinas soldado que las quisiste defender tus,-1,51,4,51,51,4
1420042219906650122,acaba de publicar una foto en fundacin hemocentro,8,8,8,8,8,8
1503546852393824257,no tenemos justicia en ,18,18,18,18,18,18
1479431900984918022,nuestro intendente de provincia de est aumentando los impuestos apresar de que usted me to un d n u de que congelaba las tarifas de luz y gas ac est poniendo un de aumento en red de gas y un en red de luz y un de aumento en red vial,-1,7,0,7,7,7
1377966981844963330,apareci el zurdito millonario porque no va a a exigir por los ddhh ,-1,1,41,1,11,0
1261730199416328195,a los k le interesa y maduro expres que le gustara vivir en si llega a ponerse feo all para l un avin de nuestra hermosa lnea de bandera lo v a buscar gratis obvio ,1,1,1,1,1,1
1430376941597696000, again human really come on go away and let me sleep kiri cat catsofinstagram catofinstagram en ,32,32,32,32,32,32
1084913632172036097,en florencio varela ,-1,40,6,40,40,9
1318557875590123521,feliz aniversario trelew como punta de rieles comenz esta historia orgulloso nyc en este faro de la ,-1,3,17,3,3,3
1572636178054262784,el otro da v un vdeo de la kuli haciendo una receta con su novio y pense que haba cortado con el zyan de xd,-1,5,27,5,5,5
1592456001122627586,ayer volva de por la autopista que une con inevitable pensar en quin se habr enriquecido construyendo la ypf de km con dos absurdos puentes a los costados obvio inaugurada en cadena nacional por en ,7,7,7,7,7,7
1272579871881994246,sisi fijate la denuncias que tiene ahora el dj por no haber echo eso y la saco barata en estn presos los que fueron a un boliche a bailar,-1,10,1,10,10,1
1525233157858988032,los jueces federales de ,18,18,18,18,18,18
1564965134413414401,la foto es en,8,8,8,8,8,8
1213162105907621889,la msica ese misterio que ayuda a vivir agradecido en este que pas por cada proyecto que fue naciendo y latiendo ahora a seguir creando __ buenavida arte music aire caminante procesos en,-1,24,3,24,24,24
1261730352248340481,abueleando en ,-1,-1,23,-1,-1,23
1174516165894275073,gracias a los amigos de vallistosrugbyclub que pasaron hoy por tercertiemporadio para nosotros es una obligacin difundir todo lo que pasa en los clubes de toda a seguir creciendo en capital,2,2,2,2,2,2
1357718581207777282,en el mejor pas del mundo ,-1,0,51,0,0,20
1580372508339208192,en tu gobierno vas a tener que aclarar que nofueron30mil como hizo que se ensee en las escuelas los ataques de los terroristas como el asesinato de rucci o el ataque al regimiento de basta de mentiras,-1,0,34,0,0,0
1377966706631528450,todo listo hoy viernes feriado vinilos cd dvd k7 libros fanzines pins ofertas parquecentenario buenosaires en puesto,-1,47,47,47,47,27
1308184439164473345,felizcumpleaos kitty te amamos cumpleaos familia amor primavera foto love picoftheday septiembre en ,3,3,3,3,3,3
1261730619710676993,haciendodelasnuestras e es na,-1,21,16,21,21,1
1373989886387175425,luciano casal es de lobos y trabaja en una empresa multinacional con base en nuestro pas en la que fabrican maquinarias y herramientas que permiten tecnologizar el trabajo agrcola ,50,50,50,50,50,50
1219231825140338688,loultimo morales elige en al binomio luisarcecatacora davidchoquehuanca para las siguientes elecciones generales del de mayo ,0,0,0,0,0,0
1557462472931659779,twitter dice que soy interesante veremos que sale de esta unin ,16,16,16,16,16,16
1081338592323084288,un con muchsimos proyectos para seguir creciendo en ,50,50,50,50,50,50
1160201278405914624,final del encuentro en triunfo de los suplentes goles de velzquez y caire dale lobo ,2,2,2,2,2,2
1230082088117899264,buenos das maanas me encantara ganar el premio de la camiseta de rivera para m marido que es fantico y me encantara darle una gran sorpresa para nuestro aniversario ,3,3,3,3,3,3
1112935004215169024,37aos malvinas s por todos los que llevaron el corazn celeste y blanco con sentimientos puros en ,11,11,11,11,11,11
1392840253002616832,ese momento instante lugar compaa recuerdo tigre buenosaires ,-1,20,1,20,20,1
1373770218338713612,just posted a photo ,8,8,8,8,8,8
1107036198843887620,bright eyes canon colors outdoors light eyes mila portrait posadas misiones shadows bokeh people baby girl instagood,25,25,25,25,25,25
1406958540430925827,fotos mas en cuarentena 06 21,-1,12,25,12,23,8
1203690813055619072, en,6,6,6,6,6,6
1422553592943333390,gracias soledad y a los vecinos de barrio de febrero por sumarse y confiar en este proyecto mi compromiso es con vos gustavosanzok senador diputado franbenavidez concejal votconel lista197 ,-1,7,48,7,3,4
1200818162624802816,quiero ir a la fiesta del carnaval en capaz ah conozco al amor de m vida y me pongo posta las pilas uno nunca sabe,-1,3,17,3,3,16
1219057834190688262,otra vez ac en ,-1,16,1,16,16,6
1276626524171575306,buensimo no s si recomiendan o no con hielo pero a m me gust ms as en ,5,5,5,5,5,5
1564964873523630082,el problema es que los dlares en un sueldo mnimo en dlares es un y pesos en con un sueldo minimo de es casi el efectivamente ac esta cara la carne ,5,5,5,5,5,5
1296953617015070723,never better in ,-1,45,1,45,45,1
1519025128121675776,lights camera fiesta wrestling luchalibre uktour ,2,2,2,2,2,2
1304903325540847617,marcos te entiendo y sabes lo que te quiero debemos ser conscientes de que muchas personas se tratan y tambin necesitan nimos y la fe suficiente para enfrentar la crudeza de esto que hoy les toca vivir te abrazo con todo mi fuerzas ,-1,3,11,3,3,11
1293978648865910785,aos de este hito en la historia,-1,0,1,0,0,1
1556677175360774144,por eso ya cerraron sucursales en adems de que atendan como el ort,7,7,7,7,7,7
1406958459053084676,nuestro alimento ultra premiun duo auslese en ,5,5,5,5,5,5
1567608223762419712,me gustara conocerte y charlar contigo si ests de acuerdo con vos soy daniel de me mandas un mensaje y charlamos en otro quers,3,3,3,3,3,3
1203691046556835844,y en el cielo las estrellas y en la tierra la verdad me voy a quedar con ella porque amo su galopar en ,-1,16,3,16,16,3
1269514448986869763,lo hice todos los aos que viv en volva solo de madrugada a mi dpto nunca me robaron y se cruzaban de vereda cuando me vean las ventajas de ser mega jajaj,16,16,16,16,16,16
1142048093141159937,y ,-1,-1,6,-1,-1,6
1280692747901587456,en gobernador benegas ,-1,0,0,0,0,0
1203428983758561280,asi se van eso son y eso fueron aos nefastos nunca mas neoliberalismo en nunca mas esta gente gracias al final el amor siempre vence al odio ,0,0,0,0,0,0
1263932539015749634,atencin encontraron el cuerpo d espinosa entre los lmites d con en un precipicio d mts de profundidad lograron encontrarlo luego d q dos efectivos policiales involucrados en la desaparicin se quebraran y confesaran el asesinato del joven de aos,-1,34,34,34,34,34
1213566345104613376,esperando mi hija los reyes magos maana te amamos hijita en funes ,-1,3,3,3,3,23
1406692510366306317,todos duadelpadre x en ,6,6,6,6,6,6
1304903222834888704,hair color block tendencia en cuarentena haircolorblock mecha mechasenbloque tendencia peluqueria peluquero arrecifes barrionorte buenosaires micamarin,9,9,9,9,9,9
1411729402086428678,no hay libre circulacion en ,-1,18,1,18,18,7
1362543260523200514,rompiendo y reparando algunas veces sale bien en ,-1,16,1,16,1,1
1384853072581627904,por eso digo de la cintura poltica igual eso no pasa solo en ,-1,0,1,0,0,1
1324015811632238596,en las bodegas de pods disfrutar de diferentes tipos de actividades desde tradicionales visitas guiadas degustaciones y almuerzos que incluyen un men de pasos para maridar con diferentes vinos hasta recorridos en bicicleta cabalgatas y picnics entre viedos ,-1,49,5,49,49,20
1168165696376848384,contempla la belleza en tus dedos con basic nude el color del mes de septiembre esmalte nails vegan crueltyfree glutenfreeargentina amamossemilla en,-1,51,27,51,51,5
1213162145862635521,todo marcha 20 verano en ,15,15,15,15,15,15
1477777587673829376, verano bs as ,6,6,6,6,6,6
1448686892501848069,el pj de ms herminsta que nunca ,-1,1,1,1,1,5
1250961174155399170,ojal martin las necesitamos el mundo en general y siendo egosta la ,4,4,4,4,4,4
1227302881214320640,el figura ms figura menos como cualquier otro evento deportivo en es una gran oportunidad para disfrutar de los mejores deportistas en vivo y en directo siempre se aprende y el lawn,2,2,2,2,2,2
1575649129023377416,oquisdel29 en ,6,6,6,6,6,6
1082240221322850304,sbado pile sol y reyes marcelofabiorivas en ,-1,22,1,22,22,6
1428525682183782401,ningn guionista en el mundo podra equiparar jams a la trama de las cosas inverosmiles que pasan en ,1,1,1,1,1,1
1466408845547347973,junto a y joaqun bezzi participamos del congreso patagnico de luzyfuerza como viene diciendo el min la debe transformarse en la regin energtica del pas gracias gustavo rogelio delegados y delegadas por la invitacin ,4,4,4,4,4,4
1137594966677626880,i m at pizza lo hot in lomas ,5,5,5,5,5,5
1094807049819639808,achilata para lacalor tucuman tucumanobasico nivel verano en,5,5,5,5,5,5
1557462496218341381,tranquilo en nuestra corte suprema es mas corrupta tanto como isrsel y otros ,18,18,18,18,18,18
1377967018238951425,no importa los costos en las vacunas es ms muchos pases como o se aseguraron millones de dosis x q si vala les dijeron te las pagamos pero me entregas con prioridad en esta yo hara lo mismo sino va a volar x los aires,26,26,26,26,26,26
1229412341772509184,verano en ,15,15,15,15,15,15
1179916546249871360, viernes c c madrugada despejado la maana parcialmente nublado tarde parcialmente nublado noche algo nublado,22,22,22,22,22,22
1406692422923476995,da del padre con ellos en ,-1,9,23,9,11,23
1300581224579321857,covid19 fue dado de alta el secretario de deportes de la provincia de jorge terrile tras el ltimo hisopado nasofarngeo cuyo resultado es negativo el funcionario manifest a sus pares directivos quera compartir esta alegra con uds gracias por haber estado ,0,0,0,0,0,0
1538885553839546368, s account is temporarily unavailable because it violates the twitter media policy learn more ,43,43,43,43,43,43
1219057509618421760,llegamos a y desde nuestra casa de altura en un poblado que pertenece a la se vean estos paisajes desliza para ver en el mismo instante segn cada abertura a los,20,20,20,20,20,20
1132800959934062593,era en ,-1,-1,1,-1,-1,1
1318729116057817088,no te pierdas este dossier en donde tuve el honor de escribir una nota sobre infancias y adolescencias en gracias,3,3,3,3,3,3
1406740211502047238,pap en,-1,16,23,16,16,1
1406958407039475713,que bonita es patrimoniodelahumanidad,-1,20,17,20,20,20
1263932638634614786,a las hs la entra en default por culpa de macri dice el impresentable de lucio di mateo ,6,6,6,6,6,6
1245836799710121986,que raro sin tomar medidas sanitarias ac no te avala ni la pasajera y estuvo en la ,-1,38,1,38,38,14
1447923790672023568,estoy en para abonar una factura de gas de cajas solo atiende una todo es vergonzoso todo es una falta de respeto adems te cobran los intereses que ellos quieren ,13,13,13,13,13,13
1538964128290717701,especial para maanas s saban que el monumentoalabandera es un barco mrenlo de arriba feliz diadelabandera ,-1,3,20,3,3,21
1232840591240724481,y ser la nueva o la nueva ,-1,27,1,27,27,1
1299154666262065152,feliz cumpleaos pap te amo te debo la vida en ,3,3,3,3,3,3
1213162415094939648,por favor imagino que siendo de los mates son amargos nocierto ,1,1,1,1,1,1
1249413108772286468,i m at in,-1,-1,1,-1,-1,16
1279573168785629185,hoy tuve un vivo con un monton de guias de y puedo decir que smo el guidismo y no me arrepiento para nada de haber vuelto,-1,13,16,13,13,16
1192511435848314880,repost from thiddlestonourmuffin with app tomhiddleston charliecox via ig story en,-1,6,9,6,12,6
1247028503477977088,en dique ,6,6,6,6,6,6
1479431874833526787,estoy harto del covid harto de los medios harto de la oposicin harto de vivir en esta mierda que llamamos ,-1,26,1,26,26,28
1551661313532825602,mi mam anda por o ni idea y mis hermanos por o entre ros y yo ac en mi casa tomndome un tecito cada uno es feliz a su manera,23,23,23,23,23,23
1373658446701211648,pero para vos los idneos slo son los que opinan como vos o cres que todos los lingistas apoyan el uso de la e que opins de la academia de letras ,1,1,1,1,1,1
1429138486775451650,en la novena de instituto igual a ante atltico de rafaela matias klimowicz anot para la gloria juvenilesprimeranacional,2,2,2,2,2,2
1296953512811692037,nuevos casos de covid19 el total de positivos fallecidos en reporte vespertino es el total de fallecidos coronavirus ,12,12,12,12,12,12
1412000065707823112,arrancamos la semana con fro y con este magnfico amanecer buenlunes para tod y a ponerleeee ondaaaaa en,17,17,17,17,17,17
1497859527651340292,feliz cumpleaos querida graciela fernndez meijide en ,3,3,3,3,3,3
1168165708724867073,aun no se activa la venta on line por ahora solo en libreras de todo el pais ,-1,10,13,10,10,27
1439012088400257031,me gusta an siendo caos no me juzguen porque cuando sos desierto las tormentas te seducen en ,-1,15,16,15,15,16
1119813957869395968,otra noche de moon_pub en ,22,22,22,22,22,22
1128058841109794820,una vez se ve que haba una juntada de esos en y me cruc a miles no entenda nada,-1,16,1,16,16,1
1485723231894089733,coleccin de rugby mundialderugby2015 rugby rugbyargentino en,2,2,2,2,2,2
1415819597014605827,es un acuerdo ente mexico ,-1,52,48,52,52,4
1409714033733738498,hola soy de de buenos aires y vos de que parte de,3,3,3,3,3,3
1200818161681141761,brunching cafemartinez belendeescobar escobar brunch cafe martinez bsas caf martnez escobar,5,5,5,5,5,5
1450559480970813441,a veces me hago la linda en ,-1,23,16,23,23,16
1572635787518418947,un militar retirado se atrincher durante ms de horas y amenaz con detonar explosivos ,-1,7,34,7,0,34
1206433592336961536,recepcion fotografiagustavo en juan jos castelli ,-1,9,25,9,9,25
1589783149248385026,hay hinchas de copando locales en dnde sea ,-1,26,1,26,21,7
1135173269852700673,en la actividad econmica cay en el primer trimestre del ao,-1,51,0,51,51,10
